MFCC_mean_1,MFCC_mean_2,MFCC_mean_3,MFCC_mean_4,MFCC_mean_5,MFCC_mean_6,MFCC_mean_7,MFCC_mean_8,MFCC_mean_9,MFCC_mean_10,MFCC_mean_11,MFCC_mean_12,MFCC_mean_13,MFCC_std_1,MFCC_std_2,MFCC_std_3,MFCC_std_4,MFCC_std_5,MFCC_std_6,MFCC_std_7,MFCC_std_8,MFCC_std_9,MFCC_std_10,MFCC_std_11,MFCC_std_12,MFCC_std_13,F0_mean,F0_std,label,gender,filename,speaker
-3.695707118,0.261050644,0.172008802,0.113049614,1.0845225,1.054695155,1.610650377,1.47958994,0.739103259,0.403308089,0.46695904,0.881571067,0.798062382,2.271434325,-1.359399159,-1.709003876,-1.338768147,-0.063763107,-1.388414743,-1.23921012,-1.548378874,-1.408651624,-0.212932814,-0.064374617,-0.00182303,-1.68447155,-1.131170581,2.232672056,lie,F,trial_lie_003_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA340>
0.362580011,-0.359269962,0.123448417,-0.403134082,-1.38049458,-1.086163647,-0.197567125,-0.099503879,-0.874349202,-1.780381968,-0.910190668,-0.259645955,-1.033153438,-0.386538616,0.394837017,1.321110835,1.349033754,0.129291939,0.129865158,0.498097514,3.136546253,0.305394887,2.28786821,0.266918577,0.188950402,-0.422349786,1.104449318,1.074480771,lie,F,trial_lie_004_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA3E0>
-1.744490821,-0.016909426,-0.056919781,-0.101239516,-0.08775458,-0.227757452,0.594114964,1.006236816,0.568518916,-0.348016116,0.025348998,0.521177425,0.456275887,2.062270855,-0.458364277,0.675570518,0.314412122,1.706959301,0.794417084,0.250547551,1.369525054,-0.59660408,2.290008151,1.353722192,0.133609522,-0.953854723,0.869056518,2.161075212,lie,F,trial_lie_004_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA480>
0.382925271,-0.133618966,1.267468387,0.283979233,-0.700060187,-0.702559722,-0.352786301,-0.926894566,-0.827603022,-1.00759746,-0.78462261,-0.343678466,-0.492717625,-0.477118961,1.134716191,1.390070849,1.919619593,0.694858275,1.182292869,1.05626118,1.949338187,0.191358138,1.906941098,0.067324391,0.666000309,0.171782045,0.767837613,0.669625455,lie,F,trial_lie_005_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA520>
0.323738663,-0.093011047,1.485564183,0.33601826,-0.830781184,-0.838100106,-0.583810986,-1.725417573,-1.478263598,-0.908468538,-0.424876832,-0.320458407,-0.958662129,-0.461925532,0.761110909,0.725371975,1.662897076,0.758036756,0.790611869,0.993049347,2.788500843,0.551856235,0.571149976,0.126330233,0.34658712,-0.510974809,0.692016544,1.265494777,lie,F,trial_lie_005_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA5C0>
0.189647887,0.117192629,1.347163738,0.162986967,-0.990372447,-1.044672141,-0.343327759,-0.899236439,-0.862269199,-0.857344708,-0.57351503,-0.724749458,-1.030696259,-0.388910785,0.668679515,1.040888277,1.946389924,0.862992035,0.6313261,-0.210826552,1.627700074,-0.164705616,1.006030632,0.17887981,1.163363986,0.175724125,0.737415145,2.278220126,lie,F,trial_lie_005_speakerF_segment03.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA660>
0.274779687,-0.130163677,0.43673032,-0.173586671,-1.010071297,-0.533838187,0.348162134,0.137838683,-0.494253443,-1.21816628,-0.827320029,-0.765456242,-0.93061651,-0.336173623,1.29248554,1.209659128,1.624508903,0.258505303,1.389746484,-0.091175723,2.337408745,-0.352603466,1.624534614,-0.946196213,0.942580861,-0.049485745,0.335813529,2.428575933,lie,F,trial_lie_005_speakerF_segment04.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA700>
0.253802602,-0.42067293,-0.448343967,-0.711764641,-1.000555208,-0.3107681,0.168797441,-0.583200937,-1.002214065,-0.837939827,-0.752544701,-0.538293007,-0.430828978,-0.430288595,0.646852196,1.820137221,1.78296717,0.716085545,2.173859523,0.581292395,0.410295429,-0.312260522,2.14646131,0.114964642,0.566548488,-0.07999365,1.010715075,-0.694284879,lie,F,trial_lie_005_speakerF_segment05.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA7A0>
0.076617253,-0.109664933,0.853720792,-0.078747293,-0.822348575,-0.513225821,0.076437191,-0.889591023,-1.204901773,-0.948648916,-0.536469013,-0.478285292,-0.793986708,-0.394941227,0.902003433,2.051397074,2.684630421,0.759531588,1.461741194,0.611649247,2.185491782,0.243073763,1.589275515,1.022135872,1.168508777,-0.428404219,0.738371086,1.215970816,lie,F,trial_lie_005_speakerF_segment06.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA840>
0.1862519,0.491292059,1.263888574,0.052304795,-1.068690369,-1.179407852,-0.461462865,-0.214935516,-0.615672319,-1.271628125,-0.611509154,-0.518391485,-0.977698504,-0.410376325,0.755920465,0.824200117,0.602285575,0.882671514,0.061911544,0.233117875,2.775260416,-0.017348468,1.872537963,0.293982022,-0.062600032,0.454853751,0.460274708,2.072338763,lie,F,trial_lie_005_speakerF_segment07.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA8E0>
0.205110112,-0.417292611,-0.60906724,-0.832031774,-1.586826368,-1.455121918,-1.565647344,-1.38081878,-0.827949697,-0.370139074,-0.375822407,-1.180446073,-0.705002277,-0.357027968,0.052266588,2.246250411,1.565398423,0.914710354,0.597061013,1.561826081,1.354558027,0.861170349,2.382135815,2.093121348,1.508499869,1.35056877,1.802663235,1.490431504,lie,F,trial_lie_006_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFA980>
0.389820807,-0.528412264,-1.206058974,-0.966226902,-1.596757622,-1.435198385,-1.500754838,-1.174908718,-0.630308555,-0.580601381,-0.726793565,-1.540614167,-1.334102819,-0.396613538,0.484894425,2.159689492,1.737308008,0.404557474,0.768262853,0.271511466,0.384275403,0.23489031,3.171373687,1.496643611,0.668143485,0.137487488,1.901169019,1.389752626,lie,F,trial_lie_006_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFAA20>
0.338056237,-0.30021101,0.887412212,0.8079662,0.533931546,0.365899181,-0.17237861,0.676678044,0.122226263,0.549069629,-0.018547155,-0.18485155,-0.227977637,-0.563931227,-0.355537546,-1.198345239,-0.660438752,-1.289477914,-0.6003231,-0.588780446,-0.858623838,-0.353487028,-0.584818356,-0.454340636,-0.597479242,-0.535788365,0.295383905,0.955136708,lie,F,trial_lie_007_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFAAC0>
0.371691556,-0.64832362,-0.166839102,0.051357232,0.506243377,0.609482892,-0.176811934,0.639088664,0.443711923,0.46507584,-0.315316611,-0.57549652,-0.150630915,-0.495663714,-0.656099362,0.298530293,-0.048232585,-1.932143442,0.581253064,-0.247126249,-0.84235863,-0.895791895,-0.406530295,0.439872172,-0.061306432,-0.237214257,0.331173615,1.148263533,lie,F,trial_lie_007_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFAB60>
0.468489269,-0.574826925,0.218726788,0.48548868,0.101172752,0.410903478,0.003489066,-0.038005936,-0.308969729,0.387682632,-0.147689416,-0.152102707,-0.07744461,-0.527337364,0.313250047,-0.251128772,0.413525105,-0.83203055,0.357109589,-0.154737397,-0.235547907,0.087389027,-1.366366525,-0.330789689,0.366799313,-0.52726005,0.975746626,0.31608696,lie,F,trial_lie_007_speakerF_segment03.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFAC00>
0.305599803,-0.36272248,0.071054094,0.304327761,0.165537901,0.234593502,-0.499502379,0.380825752,0.025204202,-0.018181895,-0.481468855,-0.660501062,-0.76354932,-0.55598755,-0.012499436,-0.869055707,-0.242269642,-1.282082997,-1.041040014,-0.210800191,-0.977030856,-0.909667257,-0.58720959,-0.878584934,-0.000920866,-1.21431191,0.992345897,0.33880946,lie,F,trial_lie_007_speakerF_segment04.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFACA0>
0.438612432,-0.366245999,0.925456879,0.938786653,0.862247282,0.69415206,0.111378857,0.895439161,0.31935511,0.321921812,-0.566830887,-0.613712271,-0.018004569,-0.561876719,-0.472659907,-1.028893638,-0.419971212,-1.022276351,-0.337971659,-0.427872968,-1.065499354,-0.293844607,-0.423698788,-0.314040883,0.119373177,-0.332482212,0.561722584,-1.136688216,lie,F,trial_lie_007_speakerF_segment05.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFAD40>
-0.508947912,-0.533570168,-0.055470582,-0.009565366,0.633159558,1.0492562,0.748149879,1.125275311,0.582418815,0.703323658,-0.03419743,0.099471686,0.316133169,1.441031901,-0.928536744,-0.086591311,-0.7438976,-0.871938502,-0.429725418,-1.260546266,-1.672776207,-1.132273195,-0.288225261,0.161065882,0.399766742,-0.059767796,0.938163753,-0.024466548,lie,F,trial_lie_007_speakerF_segment06.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFADE0>
0.46960187,-0.232444115,0.874384712,0.874984717,1.134909148,1.080356096,0.601571998,0.967979198,0.346540772,0.407283105,-0.143728204,-0.310743293,0.119791217,-0.600713158,-1.147629088,-1.098690107,-0.718888512,-1.743236269,-0.894797225,-1.089689212,-1.671287237,-1.039354257,-0.690524421,-0.358900807,-0.14889944,-0.539851616,0.617265867,-0.919189524,lie,F,trial_lie_008_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFAE80>
0.478173093,-0.214796812,0.1924366,0.274342466,0.522363958,0.919460605,0.026736903,0.391877371,-0.064720872,0.296317874,-0.404010654,-0.839783081,-0.16267656,-0.513885009,-0.564030744,0.074472854,-0.044645723,-1.546343506,0.106481646,-0.165222933,-0.482171921,-0.606256817,-1.213873261,-0.205994488,0.361107369,-0.725568333,0.675477067,1.702096121,lie,F,trial_lie_009_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFAF20>
0.336080427,-0.316680355,0.06695872,0.278087155,0.814051942,1.033727982,0.11549276,0.727743756,0.307706613,0.219209185,-0.694887471,-0.608436819,0.567458463,-0.553938396,-0.367628957,-0.565166275,-0.505084763,-1.820555899,-0.475533637,-0.352440688,-0.667538643,-0.733118572,-0.882186057,-0.516850967,0.036657958,-0.572172209,0.088372468,2.968222772,lie,F,trial_lie_009_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFAFC0>
0.417656788,-0.180169549,0.325626266,0.407594201,0.594527925,0.714529796,-0.272603454,0.48394913,0.31798607,0.351259965,-0.384437035,-0.969534792,-0.211299879,-0.459970502,-0.270564669,-0.264692968,-0.352491758,-0.592234536,0.224729839,-0.152649464,-0.199151259,-0.223051413,-0.046889852,0.25005194,-0.465610171,-1.135068486,0.712140736,-1.02899992,lie,F,trial_lie_010_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB060>
0.346338593,-0.320247606,0.136687528,0.163412795,0.707306195,1.121967559,0.509199501,1.142861713,0.453101719,0.349555567,-0.264745469,-0.233042474,0.370640704,-0.511854666,-0.145606998,-0.848516415,-0.921754517,-1.079008794,0.003051546,0.383328565,-0.834123027,-0.599655702,-0.622407744,0.834383341,1.16033476,0.389663912,0.287868537,1.743273231,lie,F,trial_lie_010_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB100>
-0.253738078,-0.444480809,0.192429209,0.233187697,0.87641488,1.065041533,0.346603607,0.964317434,0.554943201,0.650450843,-0.115940384,0.046867659,0.605550961,1.074273378,0.125407245,-0.454098648,-0.800481519,-1.466422542,-0.938571242,0.512894266,-1.277519767,-0.722533507,-0.881341239,-0.046717338,0.810853057,-0.720796535,0.40247834,1.927871251,lie,F,trial_lie_010_speakerF_segment03.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB1A0>
0.227830582,-1.070078341,-0.043225494,-0.017828245,0.102121903,0.28520866,-0.181150419,0.303422484,-0.324255831,-0.16532683,-0.521815539,-0.300370298,0.162717267,-0.388798548,-0.641849814,0.073152938,-0.437084311,-0.37639471,0.9587897,0.680402698,-1.004269874,-1.244237322,-0.246519343,0.392005863,-0.149145211,-0.861751176,1.367658791,0.632291611,lie,F,trial_lie_011_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB240>
0.435333468,-0.654977174,0.484871968,0.533243691,0.185380659,0.232687788,-0.035990998,0.301881148,-0.342913667,0.093929612,-0.136514866,0.080865027,0.500252815,-0.480183849,-0.34471689,-0.591791852,-0.1777507,-0.890750837,0.420077882,0.129123007,-0.871516643,0.041163632,-0.967940875,-0.462696937,0.255245708,0.050881792,1.009480149,-0.106122078,lie,F,trial_lie_011_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB2E0>
-0.105866284,-0.547481735,0.261262216,0.395346724,0.361958292,0.741697249,0.337232212,0.520131613,-0.054330061,0.20591762,0.048006614,0.157926244,0.483524764,0.917266413,0.094511504,-0.784311584,-0.627653566,-0.781101091,-0.653668286,-0.081666813,-0.997968131,-0.476102999,-0.357582211,-0.221091754,-0.66853362,-1.39596814,0.927837431,0.727027857,lie,F,trial_lie_011_speakerF_segment03.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB380>
0.101712397,-0.019449764,0.918488386,1.33171867,1.382090618,1.236120497,0.529689356,1.16665018,-0.222023877,-0.210077653,-0.680976503,-0.819202924,-0.38669804,0.898863381,-1.013439532,-1.065216482,-0.517886489,-1.927259163,-1.14066011,-0.791545658,-1.962676416,-0.351776183,-0.326983329,-0.302782564,-0.759467783,-0.63352434,0.898000269,-0.562983994,lie,F,trial_lie_012_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB420>
0.344039514,-0.446836665,0.129035647,0.045959642,0.166973614,0.745356915,0.544959082,0.962093419,-0.021888714,0.220479307,-0.54190553,-0.702635569,-0.16035644,-0.552736577,-0.542186954,-0.287014418,-0.223279344,-0.708654686,-0.506424774,-0.106925061,-0.671895208,-0.447228824,-0.467997906,-0.561230713,-0.001549,-0.298801936,0.664611232,0.440915137,lie,F,trial_lie_013_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB4C0>
0.283897695,-0.774663649,-0.410279944,-0.21347639,0.264783252,0.799897095,0.494007194,0.68305289,0.023346802,-0.11531672,-0.747265843,-0.904274123,-0.240846017,-0.447299762,-0.300215479,-0.389654586,-0.344701309,-0.476744715,0.357333717,-0.730858761,-0.398040676,-0.235542349,-0.168231551,-0.112654982,-0.501021161,-0.897755652,0.935291912,-0.066570937,lie,F,trial_lie_013_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB560>
0.589723335,-0.55546702,-0.838725359,-0.9534478,-1.353646857,-1.604861517,-1.370922569,-1.726712157,-1.437131615,-1.021964832,-1.216587472,-1.49098143,-1.414119541,-0.589061683,-0.219203215,-0.42150633,-0.285505623,-0.858486642,0.067499966,-1.099630484,-0.654338,0.0930254,-0.037161223,-0.033287554,0.09334122,0.059860012,1.453945857,-0.437841021,lie,F,trial_lie_014_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB600>
-0.212094275,-0.533080612,-1.025545217,-1.101643242,-1.171038326,-1.027187587,-0.816061769,-1.338641188,-1.297907717,-0.933320647,-0.994878989,-0.284333428,-0.032728064,1.239788372,-0.275076608,-0.515776893,-0.214019426,1.189846006,1.344281965,0.498253495,0.94831774,1.43359003,-0.047963945,0.113956018,0.269341209,0.700289039,0.749021174,0.535673708,lie,F,trial_lie_014_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB6A0>
0.297353167,0.111181797,-0.469449961,-0.689934309,-1.486561234,-1.900311176,-1.497029714,-1.445240095,-1.26837215,-1.558314957,-1.262093779,-0.473023308,0.506248453,-0.509855807,0.556892,0.050955053,-0.100425897,0.600443879,0.388256857,-0.315715811,-0.231260787,0.833920774,0.738256716,0.212575596,-0.396201642,1.68332921,0.766363197,-0.304557372,lie,F,trial_lie_015_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB740>
0.431170861,-0.064732347,-0.989457939,-1.06265766,-1.295652638,-1.494319126,-1.238533037,-0.770955753,-0.625487204,-1.595378203,-1.698118481,-0.633847066,0.984240061,-0.521277976,-0.349032249,0.127150096,-0.978035065,-0.407151185,0.101621917,-0.550988738,-0.635211682,1.83419182,0.540533722,0.142901167,-0.635473837,1.605719468,0.789969783,0.223507257,lie,F,trial_lie_015_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB7E0>
0.427820749,-0.447471887,-0.983780545,-1.100184128,-1.285144139,-1.497974792,-1.231711121,-0.930575493,-0.846606832,-1.669202272,-1.615727221,-0.81596435,0.570488957,-0.553203497,-0.147933925,-0.603705128,-0.552677908,-0.465868592,0.096234242,-0.437803869,0.12940618,-0.131062161,-0.415865646,0.29855232,-1.043689159,1.451478806,0.583585267,-0.732030443,lie,F,trial_lie_015_speakerF_segment03.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB880>
-0.564360681,0.041441267,-0.876547935,-0.912959859,-0.618961258,-0.771892593,-0.751309919,-0.758139383,-0.876656663,-1.463315652,-1.289114809,-0.544106471,0.914153778,1.296459285,-1.184198551,-0.28407638,-0.779005575,0.488119489,0.327811665,-0.018548235,0.685278992,0.232455603,0.561462804,2.153788189,-0.416270502,0.881336931,0.754490523,-0.424097312,lie,F,trial_lie_015_speakerF_segment04.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB920>
0.47546387,-0.293919867,-1.616544775,-1.446638069,-1.79552202,-1.529423611,-0.769516023,-0.339235376,-0.826183689,-2.199868785,-2.015343072,-1.04512647,0.500203413,-0.53108594,-0.281408469,-0.255802948,-0.564599175,-0.420125847,-0.404524653,-0.335996146,0.445202957,0.746949463,-0.490198956,0.52374994,-0.166719626,1.684906136,0.649339461,-0.110355681,lie,F,trial_lie_016_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFB9C0>
0.521215055,-0.221347447,-1.996359481,-1.727010747,-1.57346674,-1.382123062,-1.439493296,-0.708136508,-0.220247217,-1.671116129,-1.915013274,-1.559036464,0.203454621,-0.550685356,-0.447809219,-0.117279767,-1.081139486,-0.58638041,-0.844919139,0.174412281,0.128179334,1.742499115,0.666260293,0.341156028,0.381069162,1.213311667,0.617814438,0.911390216,lie,F,trial_lie_016_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFBA60>
0.446859332,-0.294002906,-1.556353153,-1.467263023,-1.484731146,-1.245655687,-1.026488487,-0.793133331,-0.781462231,-2.138972026,-2.095584225,-0.885278602,1.082891799,-0.587403268,0.175041853,-0.38320001,-0.501762987,0.078783552,0.086795404,-1.248406396,1.09690558,1.55692316,0.244579924,0.570802122,-0.538715949,1.411713743,0.416135314,-0.055650262,lie,F,trial_lie_016_speakerF_segment03.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFBB00>
0.382407968,-0.349454625,-0.911067989,-1.118350796,-0.957788978,-0.996668202,-0.827195235,-1.036206653,-1.718501888,-1.983881647,-1.513121489,-0.605232541,0.607393096,-0.489843568,-1.076987981,-0.210527061,-0.620485392,-1.256799392,0.365451814,-1.070560749,-1.365141636,0.647637552,0.012412134,-0.699442742,-1.488374083,-0.07925006,0.481384273,-0.726578182,lie,F,trial_lie_016_speakerF_segment04.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFBBA0>
0.047487034,-0.273799205,-1.010307472,-1.169464167,-0.958300498,-1.307374569,-1.153032819,-0.591437089,-0.496179618,-1.697423177,-1.595335227,-0.763954811,0.987688031,0.591284204,-0.60922832,-0.497054297,-1.072939362,-0.079555158,-0.338848483,-0.649152339,0.523784374,0.384217835,0.498719488,1.21668331,-0.340338501,1.990234299,0.69602206,-0.240643133,lie,F,trial_lie_016_speakerF_segment05.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFBC40>
0.506205439,-0.192149652,-1.305962985,-1.393694109,-1.212406425,-1.446575893,-1.432433591,-1.360656328,-1.050195485,-1.933769746,-1.782100924,-0.766746163,1.175960163,-0.526004594,-0.069884454,-0.416725649,-1.349541112,0.234210175,-0.218605468,-1.373720868,0.476704457,2.230537135,0.274473477,0.997291652,0.155264027,2.034552323,0.818473606,-0.398544179,lie,F,trial_lie_017_speakerF_segment01.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFBCE0>
0.45089639,-0.383122795,-0.846797048,-1.116348123,-1.330233307,-1.749797895,-1.360947728,-1.058357956,-1.287209606,-1.412406833,-1.779275014,-0.975491184,0.42608626,-0.529741455,-0.737960355,-0.490947211,-0.273024209,-0.833391154,-0.499001757,-1.094092254,0.227355822,0.00975686,-0.55413294,0.378444947,0.044091818,1.351221195,0.443145027,-0.884602132,lie,F,trial_lie_017_speakerF_segment02.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFBD80>
0.444841851,-0.287926776,-1.235582366,-1.328998952,-1.343370288,-1.48077957,-1.126478101,-1.105733664,-1.420347842,-1.942840479,-1.828202403,-0.673274918,0.945065852,-0.557723875,-0.553803269,-0.278628013,-1.280061159,0.598596277,-0.495802758,-0.923184193,0.218947298,0.283410581,0.654108299,-0.083659552,0.50996162,2.084346457,0.42347028,-0.882659276,lie,F,trial_lie_017_speakerF_segment03.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFBE20>
0.508818596,-0.648450566,-0.487710722,-0.936528172,-1.222059058,-1.666856893,-1.566087262,-1.503754198,-0.905216363,-1.076047201,-1.238408084,-0.759657853,0.008458493,-0.531663149,-0.090012674,-0.182037857,-0.298695853,0.051427701,-0.315707044,-0.074128115,-0.636539305,0.790085421,-0.859504586,-0.901701377,-0.602813222,0.231173276,0.58837929,-0.606355831,lie,F,trial_lie_017_speakerF_segment04.wav,<function <lambda>.<locals>.<lambda> at 0x0000026A71FFBEC0>
