mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,f0_mean,f0_std,filename,label
-590.1842651367188,42.21064376831055,6.941160202026367,3.245199203491211,-2.8483426570892334,0.2625386714935303,-1.3570367097854614,-0.4423685073852539,-0.0607057586312294,-1.6478168964385986,-3.621721029281616,-1.9020063877105713,-2.9022774696350098,196.53256225585938,63.7617301940918,19.324430465698242,15.477766036987305,12.016737937927246,11.619088172912598,10.718755722045898,9.185956001281738,7.973834991455078,8.493882179260254,8.1051025390625,6.234278202056885,7.224776744842529,111.0550910661247,43.37257883562772,trial_lie_003_speakerF_segment01.wav,lie_003
-386.91949462890625,97.04158782958984,20.671634674072266,23.483314514160156,-18.860126495361328,-10.06282901763916,-6.36771821975708,-4.576170444488525,-6.835578441619873,-9.306758880615234,-8.344401359558105,-8.38232707977295,-6.215395927429199,89.43069458007812,48.5024299621582,31.537960052490234,28.817995071411133,20.757890701293945,17.422985076904297,14.18168830871582,15.470626831054688,11.610945701599121,13.605918884277344,10.650408744812012,10.935625076293945,9.38158893585205,205.46194744098563,32.596449924111646,trial_lie_004_speakerF_segment01.wav,lie_004
-442.065673828125,71.89978790283203,9.992127418518066,15.156854629516602,-6.368882179260254,-9.733867645263672,-4.4224324226379395,-1.6489732265472412,-2.7640676498413086,-5.150574684143066,-3.8567028045654297,-4.570730686187744,-3.402550458908081,136.23837280273438,62.36531066894531,28.08864402770996,23.3710994720459,15.292683601379395,14.85904312133789,13.21783447265625,12.572397232055664,10.431990623474121,11.758232116699219,8.630146980285645,10.042569160461426,7.808887004852295,199.32228849843096,41.52515320027118,trial_lie_004_speakerF_segment02.wav,lie_004
-408.21734619140625,96.30975341796875,32.4803581237793,31.08307456970215,-9.75507926940918,-2.3729538917541504,-6.570936679840088,-7.480234146118164,-5.169295787811279,-8.150663375854492,-9.842514991760254,-6.641075134277344,-5.078762054443359,72.59502410888672,55.52937698364258,30.040180206298828,29.8783016204834,20.649749755859375,16.53958511352539,14.895198822021484,14.129573822021484,15.100476264953613,12.530061721801758,10.706160545349121,10.40137004852295,9.79407787322998,191.2980129255755,26.532964079674798,trial_lie_005_speakerF_segment01.wav,lie_005
-416.512451171875,96.29428100585938,36.72966384887695,30.556774139404297,-11.040574073791504,-1.2418529987335205,-7.819422245025635,-13.510876655578613,-8.929394721984863,-8.651251792907715,-10.087817192077637,-8.733083724975586,-7.724998474121094,74.23351287841797,53.0667610168457,25.97210121154785,30.501035690307617,23.02605628967285,20.192686080932617,15.947028160095215,15.401749610900879,11.60912799835205,12.693114280700684,10.454558372497559,10.879924774169922,11.284688949584961,187.5828367630458,34.2539481150654,trial_lie_005_speakerF_segment02.wav,lie_005
-406.8173828125,103.004150390625,33.93048095703125,29.186681747436523,-12.187254905700684,-5.323114395141602,-7.174825668334961,-10.929558753967285,-7.570433616638184,-6.250483512878418,-8.682896614074707,-7.6807169914245605,-6.100320339202881,90.05855560302734,47.94207000732422,27.35358428955078,30.858600616455078,19.755691528320312,16.366878509521484,13.68017292022705,15.954052925109863,13.524700164794922,12.405793190002441,10.963153839111328,11.039661407470703,10.051491737365723,189.81851739013925,45.36423277400532,trial_lie_005_speakerF_segment03.wav,lie_005
-395.86871337890625,98.80615997314453,23.71938705444336,25.787105560302734,-14.423298835754395,-6.0216169357299805,-4.720317840576172,-3.672877550125122,-3.032541275024414,-5.190178871154785,-7.510849475860596,-8.022446632385254,-6.345587730407715,99.0806655883789,57.442100524902344,30.84401512145996,28.510778427124023,18.069047927856445,17.057523727416992,13.288995742797852,17.172040939331055,12.111318588256836,12.393744468688965,10.824189186096191,10.193931579589844,9.262239456176758,175.36048891194503,45.90121314660926,trial_lie_005_speakerF_segment04.wav,lie_005
-373.48223876953125,99.72643280029297,11.189030647277832,18.62208366394043,-13.517828941345215,-3.744508743286133,-4.475531578063965,-8.608759880065918,-4.660621643066406,-5.245907306671143,-8.914793968200684,-8.327718734741211,-5.366018772125244,80.80069732666016,51.76503372192383,32.2370491027832,31.81732177734375,21.969951629638672,18.75757598876953,14.313663482666016,13.593449592590332,12.422462463378906,13.549695014953613,9.420884132385254,10.573359489440918,9.49828052520752,202.30485613635906,11.408530787453536,trial_lie_005_speakerF_segment05.wav,lie_005
-400.779541015625,100.62822723388672,30.587478637695312,23.309831619262695,-13.999951362609863,0.4289279580116272,-5.3314619064331055,-9.10428237915039,-8.033809661865234,-5.7405877113342285,-10.381656646728516,-7.621966361999512,-6.075368404388428,89.63114166259766,53.44422149658203,31.67148208618164,34.366825103759766,23.853960037231445,18.26823616027832,13.21070671081543,16.943693161010742,13.825037002563477,13.153645515441895,12.252447128295898,10.952448844909668,10.961254119873047,191.49375039684557,32.399829496528056,trial_lie_005_speakerF_segment06.wav,lie_005
-398.7205810546875,112.9831771850586,30.312902450561523,27.829164505004883,-9.972240447998047,-11.123321533203125,-8.7278470993042,-5.609407424926758,-6.8825297355651855,-7.620636940002441,-7.578824520111084,-8.348575592041016,-7.080428123474121,87.42344665527344,49.6400146484375,27.20976448059082,25.54866600036621,21.669572830200195,16.914749145507812,13.265565872192383,14.717540740966797,12.362993240356445,13.053376197814941,9.850126266479492,9.889742851257324,9.85694408416748,178.86303442614337,42.232758649844335,trial_lie_005_speakerF_segment07.wav,lie_005
-379.13165283203125,100.11221313476562,13.092849731445312,20.162086486816406,-14.791396141052246,-9.68114948272705,-18.926118850708008,-15.10915756225586,-9.232402801513672,-6.58960485458374,-7.960512638092041,-7.642551898956299,-3.444315195083618,99.53047943115234,41.57324981689453,31.422216415405273,28.50908088684082,20.839054107666016,15.020296096801758,16.551237106323242,14.314116477966309,12.747096061706543,13.012406349182129,11.531201362609863,11.146749496459961,9.909197807312012,255.31282345795873,31.23386684171282,trial_lie_006_speakerF_segment01.wav,lie_006
-369.1781311035156,98.602783203125,5.307621479034424,20.73170280456543,-14.017261505126953,-11.593297004699707,-18.751365661621094,-13.771184921264648,-7.845215797424316,-6.147366523742676,-8.444740295410156,-7.218480110168457,-5.66994047164917,89.53276062011719,44.994754791259766,32.157066345214844,29.391340255737305,19.22771644592285,17.459163665771484,14.880197525024414,14.067499160766602,12.456794738769531,12.978340148925781,9.742570877075195,10.21794319152832,10.483054161071777,257.23148786565645,29.015341735400906,trial_lie_006_speakerF_segment02.wav,lie_006
-391.3126525878906,122.27050018310547,-13.644043922424316,74.60433197021484,-23.846881866455078,24.862815856933594,-24.730796813964844,14.31938648223877,-13.900445938110352,2.9902689456939697,-4.0036139488220215,-4.572038650512695,8.909890174865723,53.12891387939453,33.876670837402344,26.20294952392578,26.275714874267578,19.646934509277344,14.306716918945312,14.258946418762207,13.818921089172363,12.051711082458496,11.491737365722656,10.57260799407959,11.365166664123535,8.243056297302246,163.98168660697823,35.926485975216224,trial_lie_007_speakerF_segment01.wav,lie_007
-362.8811340332031,125.52334594726562,-31.644248962402344,68.38856506347656,-25.600460052490234,22.81877899169922,-24.05303955078125,15.03732681274414,-11.979032516479492,5.633962154388428,-7.2588019371032715,-5.242970943450928,8.062213897705078,62.41566848754883,31.52402114868164,34.28102493286133,26.91880989074707,16.812828063964844,15.17973804473877,13.706745147705078,12.844318389892578,12.854525566101074,11.464311599731445,11.665051460266113,10.45913028717041,9.26796817779541,173.6591265836674,32.02974856648021,trial_lie_007_speakerF_segment02.wav,lie_007
-377.6221618652344,124.74615478515625,-21.85300636291504,73.34131622314453,-33.00041198730469,28.63860321044922,-22.739028930664062,9.874739646911621,-12.252036094665527,3.1486282348632812,-5.506783962249756,-4.357453346252441,7.247045993804932,55.65619659423828,36.943031311035156,28.306344985961914,30.595823287963867,23.594181060791016,15.898417472839355,14.236222267150879,15.438224792480469,12.39771556854248,11.082266807556152,9.421113967895508,11.678277015686035,8.698641777038574,202.07091287845992,23.541908740875165,trial_lie_007_speakerF_segment03.wav,lie_007
-361.376708984375,122.19979858398438,-21.55976104736328,68.31695556640625,-25.86810874938965,21.162948608398438,-25.601572036743164,11.442599296569824,-10.159714698791504,1.617966890335083,-4.8685078620910645,-4.841635227203369,6.363728046417236,59.13444900512695,34.84855651855469,31.24896240234375,21.429702758789062,20.100839614868164,15.396444320678711,14.849984169006348,12.945413589477539,11.753026962280273,11.141966819763184,10.327383041381836,10.246684074401855,8.800911903381348,201.44217780508023,22.728586741238047,trial_lie_007_speakerF_segment04.wav,lie_007
-403.97735595703125,121.7399673461914,-15.38117790222168,74.75115966796875,-24.242063522338867,30.513723373413086,-25.404325485229492,19.44189453125,-9.922659873962402,5.089626789093018,-8.124459266662598,-6.215489864349365,10.560013771057129,51.707515716552734,33.020057678222656,26.988365173339844,23.079435348510742,19.43246078491211,14.261467933654785,14.46298885345459,11.27003002166748,11.992713928222656,10.188055992126465,10.950966835021973,11.062627792358398,9.41601848602295,176.50776595264568,24.174903100541954,trial_lie_007_speakerF_segment05.wav,lie_007
-450.3459777832031,102.99913024902344,-22.744401931762695,54.57769775390625,-25.03968620300293,26.23974609375,-20.789627075195312,16.241260528564453,-9.503766059875488,7.617527961730957,-6.2083330154418945,-3.0579288005828857,7.897085666656494,159.51138305664062,50.90544128417969,30.582422256469727,30.7431640625,18.451257705688477,17.883752822875977,15.135136604309082,13.210402488708496,11.210173606872559,10.10793685913086,11.255693435668945,9.43088436126709,9.322774887084961,198.53825707885713,18.870321460685187,trial_lie_007_speakerF_segment06.wav,lie_007
-311.1349182128906,123.81307220458984,-18.240503311157227,71.96353912353516,-19.876663208007812,29.722803115844727,-19.13819694519043,18.36826515197754,-10.24665641784668,6.007112503051758,-5.029181480407715,-5.446744918823242,7.663753986358643,45.55199432373047,28.421323776245117,23.328187942504883,20.95249366760254,14.219297409057617,14.873300552368164,14.071508407592773,12.142061233520508,11.250158309936523,10.05215072631836,10.540204048156738,9.916243553161621,8.495386123657227,180.8227440164985,23.689904943034318,trial_lie_008_speakerF_segment01.wav,lie_008
-393.7692565917969,129.50991821289062,-22.039173126220703,62.37236022949219,-22.619306564331055,30.20874786376953,-23.942556381225586,14.69579792022705,-10.82054615020752,6.511964321136475,-8.17484188079834,-6.950189590454102,6.014002323150635,58.19630432128906,35.55647277832031,29.307058334350586,23.80602264404297,18.747793197631836,14.5211181640625,15.224821090698242,14.120489120483398,11.91392707824707,10.448171615600586,11.420303344726562,10.568259239196777,10.073305130004883,187.35176463713415,39.514353592361246,trial_lie_009_speakerF_segment01.wav,lie_009
-393.8379821777344,130.22817993164062,-25.41032600402832,63.40000534057617,-22.133970260620117,28.829315185546875,-25.613866806030273,17.137184143066406,-7.327037811279297,5.092445373535156,-9.106453895568848,-7.108112335205078,7.3083696365356445,55.7369499206543,30.88241958618164,29.810022354125977,23.405345916748047,17.191082000732422,13.56692886352539,15.02202033996582,12.135375022888184,10.772547721862793,10.712178230285645,10.57898998260498,10.193622589111328,7.731391429901123,156.1296401969441,53.60953947274717,trial_lie_009_speakerF_segment02.wav,lie_009
-335.6914367675781,129.969970703125,-23.422809600830078,68.24686431884766,-23.348112106323242,28.374788284301758,-27.677003860473633,16.55226707458496,-11.019207954406738,5.5889153480529785,-7.022101879119873,-7.285700798034668,6.5232319831848145,58.7459716796875,36.42915725708008,27.86543083190918,25.61690330505371,15.910507202148438,16.131502151489258,18.184274673461914,12.951164245605469,12.936352729797363,11.34484577178955,12.348052024841309,9.549638748168945,8.36502456665039,190.0881901974201,7.627416699499478,trial_lie_010_speakerF_segment01.wav,lie_010
-341.0527648925781,125.99349975585938,-24.697206497192383,64.18180847167969,-25.280197143554688,31.435354232788086,-24.378313064575195,19.82839584350586,-9.373550415039062,6.06071138381958,-5.703400611877441,-5.365348815917969,9.058210372924805,59.109561920166016,35.77753829956055,27.63507843017578,22.900007247924805,16.595930099487305,15.820539474487305,14.961018562316895,12.496338844299316,11.639139175415039,9.338784217834473,10.542539596557617,10.438346862792969,8.817899703979492,170.27838161145814,40.22967647964188,trial_lie_010_speakerF_segment02.wav,lie_010
-386.5618896484375,108.83322143554688,-18.30453872680664,55.81003189086914,-19.715576171875,27.71126937866211,-24.35057830810547,16.857248306274414,-9.43819808959961,5.3081536293029785,-6.393370151519775,-5.271581172943115,7.16515588760376,130.86761474609375,53.38096237182617,27.268798828125,29.419099807739258,16.66218376159668,16.77724838256836,17.69998550415039,13.618073463439941,11.678905487060547,10.97283935546875,10.277040481567383,9.978178977966309,9.143477439880371,176.00962793110855,40.9599122751943,trial_lie_010_speakerF_segment03.wav,lie_010
-366.8435974121094,107.19010925292969,-22.378955841064453,63.81012725830078,-30.179733276367188,22.81755828857422,-24.313737869262695,15.605216979980469,-13.585994720458984,1.530556321144104,-7.737643241882324,-7.23581075668335,7.591436386108398,81.84618377685547,30.779186248779297,36.10194778442383,21.778230667114258,21.2359676361084,18.739017486572266,16.31634521484375,13.664671897888184,12.499349594116211,11.456205368041992,11.134276390075684,11.694171905517578,8.883463859558105,217.37894570027743,25.707286353667214,trial_lie_011_speakerF_segment01.wav,lie_011
-397.4017333984375,111.66011047363281,-13.443721771240234,69.8061294555664,-29.737592697143555,22.33909797668457,-22.491079330444336,13.938220977783203,-14.233162879943848,1.2966970205307007,-5.56510591506958,-7.260817527770996,6.032298564910889,68.10813903808594,32.14545822143555,28.387331008911133,26.447120666503906,21.18443489074707,16.469593048095703,14.993287086486816,12.8400297164917,13.348193168640137,11.110843658447266,10.027262687683105,9.95669937133789,9.138169288635254,203.88969193049704,19.95918171952011,trial_lie_011_speakerF_segment02.wav,lie_011
-438.6753234863281,103.91471099853516,-11.46492862701416,58.79677200317383,-24.75979232788086,25.058685302734375,-20.99760627746582,12.87405776977539,-10.993978500366211,1.0040252208709717,-4.896310329437256,-5.76387882232666,7.769792079925537,115.67640686035156,50.69126892089844,23.806758880615234,31.819049835205078,19.749263763427734,16.99041748046875,16.732982635498047,13.915695190429688,12.135668754577637,10.561460494995117,10.119564056396484,10.92912769317627,8.439196586608887,202.5270608511085,30.211486330778232,trial_lie_011_speakerF_segment03.wav,lie_011
-323.3055419921875,115.1534423828125,-11.819985389709473,66.52628326416016,-15.495251655578613,27.436946868896484,-15.884220123291016,18.15077018737793,-7.424806118011475,3.3313474655151367,-7.025094032287598,-6.953718662261963,4.913424015045166,109.32688903808594,42.810420989990234,22.904855728149414,26.998844146728516,14.554141998291016,16.261289596557617,12.809067726135254,13.073582649230957,11.06162166595459,10.45444107055664,9.600640296936035,9.826841354370117,8.4096097946167,197.82953479700615,12.65664866123604,trial_lie_012_speakerF_segment01.wav,lie_012
-381.5661926269531,121.46991729736328,-19.082443237304688,61.077545166015625,-30.02269744873047,26.811792373657227,-23.247285842895508,16.652202606201172,-10.502635955810547,5.439041614532471,-6.929929733276367,-7.4312286376953125,5.729636192321777,54.33755874633789,35.50935745239258,29.659801483154297,23.678295135498047,17.64492416381836,15.465603828430176,12.99293327331543,13.434831619262695,11.474127769470215,11.435696601867676,9.9608736038208,10.936638832092285,9.235170364379883,187.95786799119094,24.101549749176442,trial_lie_013_speakerF_segment01.wav,lie_013
-358.2597351074219,120.85733032226562,-31.930997848510742,62.850067138671875,-33.3912239074707,29.98285484313965,-24.65656280517578,17.218250274658203,-10.047597885131836,5.130221843719482,-7.314690589904785,-7.390725612640381,6.335133075714111,73.47660827636719,33.580509185791016,29.258499145507812,24.61320686340332,20.349233627319336,19.818119049072266,15.154644966125488,14.232230186462402,12.045639038085938,12.144962310791016,10.431800842285156,9.84177303314209,8.22780990600586,198.70644916300674,17.24171448305568,trial_lie_013_speakerF_segment02.wav,lie_013
-317.7535400390625,93.39727020263672,2.475522041320801,15.952923774719238,-16.19264030456543,-18.91335678100586,-14.78998851776123,-20.185169219970703,-12.960124969482422,-11.272416114807129,-19.781429290771484,-12.485260963439941,-10.93203067779541,45.675994873046875,37.46429443359375,28.32127571105957,24.51388931274414,18.42290496826172,13.430587768554688,13.761917114257812,12.311408042907715,13.123495101928711,12.118285179138184,10.426213264465332,9.796883583068848,8.722614288330078,221.605944699821,14.154257886928123,trial_lie_014_speakerF_segment01.wav,lie_014
-347.1609191894531,86.71088409423828,-0.0019448482198640704,11.623211860656738,-16.98236656188965,-15.534034729003906,-13.573410987854004,-15.66656494140625,-11.149843215942383,-12.214829444885254,-20.245866775512695,-8.841306686401367,-11.646796226501465,130.34197998046875,48.862274169921875,26.074907302856445,26.431690216064453,18.198801040649414,17.821744918823242,14.581530570983887,13.587541580200195,13.383198738098145,10.564764976501465,13.171951293945312,10.404961585998535,9.14522933959961,189.3387409134755,28.84233548879725,trial_lie_014_speakerF_segment02.wav,lie_014
-362.1175842285156,112.6167221069336,8.432372093200684,21.206331253051758,-16.493629455566406,-22.594390869140625,-15.171905517578125,-16.080461502075195,-10.41186237335205,-15.633703231811523,-20.804962158203125,-12.417370796203613,-11.096844673156738,61.266807556152344,40.37220001220703,30.963886260986328,24.45142936706543,19.6507625579834,14.92817211151123,14.108025550842285,12.835664749145508,15.798759460449219,11.797772407531738,10.64522933959961,9.595453262329102,8.81448745727539,191.9647317702297,15.358204520946524,trial_lie_015_speakerF_segment01.wav,lie_015
-362.5088195800781,109.72630310058594,4.7227325439453125,12.982213020324707,-13.260636329650879,-20.930809020996094,-17.5136661529541,-9.45538330078125,-6.673931121826172,-14.857918739318848,-21.841068267822266,-12.090188980102539,-11.325892448425293,60.781005859375,37.48737335205078,29.194541931152344,20.065488815307617,18.061925888061523,16.490262985229492,16.72847557067871,11.707112312316895,13.635372161865234,11.098320960998535,12.612960815429688,10.494902610778809,8.995382308959961,193.79973688197865,21.429000180557402,trial_lie_015_speakerF_segment02.wav,lie_015
-363.54278564453125,101.44307708740234,2.303706169128418,14.976834297180176,-14.814291000366211,-23.280916213989258,-14.73184871673584,-13.505141258239746,-7.873994827270508,-15.085484504699707,-21.567245483398438,-12.402134895324707,-10.17671012878418,50.85400390625,38.552677154541016,25.83252716064453,24.029069900512695,16.6245174407959,16.250398635864258,13.343501091003418,12.118815422058105,13.431093215942383,10.992386817932129,12.469712257385254,9.751404762268066,8.907108306884766,184.91193892239332,12.16357941989471,trial_lie_015_speakerF_segment03.wav,lie_015
-439.4734802246094,95.57542419433594,1.3704068660736084,8.309304237365723,-9.222129821777344,-14.93710708618164,-12.559399604797363,-9.835819244384766,-6.8172502517700195,-12.471319198608398,-20.653757095336914,-13.728896141052246,-9.232312202453613,123.88007354736328,46.57792282104492,23.575679779052734,18.221261978149414,14.928742408752441,16.187931060791016,13.552728652954102,12.817771911621094,12.337594985961914,10.252342224121094,14.436838150024414,11.48789119720459,8.393853187561035,192.08296900619447,14.57211312399892,trial_lie_015_speakerF_segment04.wav,lie_015
-320.6603698730469,110.76274108886719,-5.93184232711792,11.879180908203125,-19.083093643188477,-27.902141571044922,-11.49474811553955,-10.832026481628418,-5.312871932983398,-17.759328842163086,-20.308759689331055,-13.87948989868164,-10.26434326171875,57.272640228271484,34.681541442871094,26.578535079956055,22.713300704956055,17.18658447265625,17.828638076782227,12.403766632080078,13.3472261428833,14.974519729614258,12.121328353881836,10.443771362304688,9.528630256652832,8.746103286743164,190.42407644380137,20.817445982172185,trial_lie_016_speakerF_segment01.wav,lie_016
-312.50531005859375,113.17485046386719,-7.792051315307617,3.143552303314209,-11.098898887634277,-24.41322135925293,-19.99291229248047,-11.762552261352539,-4.532247066497803,-16.66550636291504,-20.256746292114258,-12.50873851776123,-10.519189834594727,54.24342346191406,37.01791763305664,27.890914916992188,23.536821365356445,18.164918899536133,14.460830688476562,16.246654510498047,12.042128562927246,13.796896934509277,11.5890474319458,12.509127616882324,9.123696327209473,9.547623634338379,185.2085896344487,29.09136066282605,trial_lie_016_speakerF_segment02.wav,lie_016
-340.5441589355469,110.59737396240234,-2.351146697998047,7.569856643676758,-14.945257186889648,-22.63301658630371,-12.774885177612305,-12.13868522644043,-4.317976951599121,-17.88152503967285,-23.770816802978516,-12.023311614990234,-11.421258926391602,47.90391159057617,40.52090835571289,31.024572372436523,22.63421058654785,16.685829162597656,18.081398010253906,12.752327919006348,12.597896575927734,14.884920120239258,11.649881362915039,11.743342399597168,11.531851768493652,9.740784645080566,177.27781695008687,18.334621540524065,trial_lie_016_speakerF_segment03.wav,lie_016
-362.6563415527344,102.03570556640625,0.4058307707309723,14.171884536743164,-12.75729751586914,-16.255977630615234,-10.768924713134766,-10.954408645629883,-10.827566146850586,-14.380938529968262,-21.187374114990234,-13.247255325317383,-12.036393165588379,60.409400939941406,29.98155975341797,25.41034507751465,23.302734375,15.679143905639648,16.607994079589844,13.801881790161133,11.73604965209961,12.874628067016602,10.686090469360352,11.149824142456055,9.60496711730957,8.662243843078613,180.95506226893747,11.168320086033306,trial_lie_016_speakerF_segment04.wav,lie_016
-373.074951171875,102.16732025146484,-0.05098212882876396,9.930985450744629,-8.188929557800293,-24.012393951416016,-13.308168411254883,-11.091739654541016,-5.088009834289551,-16.455554962158203,-19.817235946655273,-12.299558639526367,-10.527328491210938,99.25267028808594,41.35113525390625,28.516155242919922,19.502492904663086,15.73122787475586,15.479459762573242,12.838563919067383,12.447636604309082,14.04105281829834,13.114846229553223,12.036765098571777,10.90273666381836,8.617359161376953,188.66491388476143,16.106565872750107,trial_lie_016_speakerF_segment05.wav,lie_016
-315.7420959472656,106.25509643554688,0.5212163925170898,7.9247918128967285,-13.373773574829102,-20.529083251953125,-18.246929168701172,-14.216718673706055,-5.731660842895508,-17.969783782958984,-24.197837829589844,-11.45075511932373,-10.870719909667969,55.133460998535156,37.914669036865234,26.2941951751709,20.682113647460938,18.638517379760742,18.68489646911621,12.944612503051758,10.419717788696289,13.79432487487793,12.946029663085938,12.491190910339355,9.736446380615234,8.603249549865723,194.99547269672914,14.910889983540532,trial_lie_017_speakerF_segment01.wav,lie_017
